"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean"
816,54,-0.8577743,21,"Vietnam",1999,"Middle East","Vietnam",TRUE
816,55,-0.7934215,22,"Vietnam",2000,"Middle East","Vietnam",TRUE
816,56,-0.7567529,21,"Vietnam",2001,"Middle East","Vietnam",TRUE
816,57,-0.7969829,22,"Vietnam",2002,"Middle East","Vietnam",TRUE
816,58,-0.8186734,18,"Vietnam",2003,"Middle East","Vietnam",TRUE
816,59,-0.8013872,17,"Vietnam",2004,"Middle East","Vietnam",TRUE
816,60,-0.7724201,15,"Vietnam",2005,"Middle East","Vietnam",TRUE
816,61,-0.7342334,19,"Vietnam",2006,"Middle East","Vietnam",TRUE
816,62,-0.7124193,15,"Vietnam",2007,"Middle East","Vietnam",TRUE
816,63,-0.6462072,16,"Vietnam",2008,"Middle East","Vietnam",TRUE
816,64,-0.6479321,16,"Vietnam",2009,"Middle East","Vietnam",TRUE
816,65,-0.6596046,16,"Vietnam",2010,"Middle East","Vietnam",TRUE
816,66,-0.7032818,15,"Vietnam",2011,"Middle East","Vietnam",TRUE
816,67,-0.7109594,16,"Vietnam",2012,"Middle East","Vietnam",TRUE
816,68,-0.7428875,16,"Vietnam",2013,"Middle East","Vietnam",TRUE
816,69,-0.7854878,15,"Vietnam",2014,"Middle East","Vietnam",TRUE
816,70,-0.7655895,14,"Vietnam",2015,"Middle East","Vietnam",TRUE
816,71,-0.7767398,13,"Vietnam",2016,"Middle East","Vietnam",TRUE
816,72,-0.761957,17,"Vietnam",2017,"Middle East","Vietnam",TRUE
816,73,-0.7659224,16,"Vietnam",2018,"Middle East","Vietnam",TRUE
816,74,-0.7672715,14,"Vietnam",2019,"Middle East","Vietnam",TRUE
820,29,-1.089205,9,"Malaysia",1974,"Middle East","Malaysia",TRUE
820,30,-1.111353,9,"Malaysia",1975,"Middle East","Malaysia",TRUE
820,31,-1.157301,12,"Malaysia",1976,"Middle East","Malaysia",TRUE
820,32,-1.121061,13,"Malaysia",1977,"Middle East","Malaysia",TRUE
820,33,-1.033084,16,"Malaysia",1978,"Middle East","Malaysia",TRUE
820,34,-0.6232057,23,"Malaysia",1979,"Middle East","Malaysia",TRUE
820,35,-0.5632259,22,"Malaysia",1980,"Middle East","Malaysia",TRUE
820,36,-0.6036754,33,"Malaysia",1981,"Middle East","Malaysia",TRUE
820,37,-0.5623292,34,"Malaysia",1982,"Middle East","Malaysia",TRUE
820,38,-0.5274208,36,"Malaysia",1983,"Middle East","Malaysia",TRUE
820,39,-0.4453029,33,"Malaysia",1984,"Middle East","Malaysia",TRUE
820,40,-0.4541386,31,"Malaysia",1985,"Middle East","Malaysia",TRUE
820,41,-0.5010471,29,"Malaysia",1986,"Middle East","Malaysia",TRUE
820,42,-0.541088,30,"Malaysia",1987,"Middle East","Malaysia",TRUE
820,43,-0.5966714,30,"Malaysia",1988,"Middle East","Malaysia",TRUE
820,44,-0.6138058,29,"Malaysia",1989,"Middle East","Malaysia",TRUE
820,45,-0.6691303,27,"Malaysia",1990,"Middle East","Malaysia",TRUE
820,46,-0.7079271,28,"Malaysia",1991,"Middle East","Malaysia",TRUE
820,47,-0.7637494,26,"Malaysia",1992,"Middle East","Malaysia",TRUE
820,48,-0.8857094,21,"Malaysia",1993,"Middle East","Malaysia",TRUE
820,49,-1.014523,19,"Malaysia",1994,"Middle East","Malaysia",TRUE
820,50,-1.087063,20,"Malaysia",1995,"Middle East","Malaysia",TRUE
820,51,-1.070906,22,"Malaysia",1996,"Middle East","Malaysia",TRUE
820,52,-1.045068,22,"Malaysia",1997,"Middle East","Malaysia",TRUE
820,53,-0.8995834,21,"Malaysia",1998,"Middle East","Malaysia",TRUE
820,54,-0.8557115,21,"Malaysia",1999,"Middle East","Malaysia",TRUE
820,55,-0.8195361,22,"Malaysia",2000,"Middle East","Malaysia",TRUE
820,56,-0.7968012,22,"Malaysia",2001,"Middle East","Malaysia",TRUE
820,57,-0.790155,22,"Malaysia",2002,"Middle East","Malaysia",TRUE
820,58,-0.8982326,19,"Malaysia",2003,"Middle East","Malaysia",TRUE
820,59,-0.8460711,17,"Malaysia",2004,"Middle East","Malaysia",TRUE
820,60,-0.8106454,15,"Malaysia",2005,"Middle East","Malaysia",TRUE
820,61,-0.7712943,19,"Malaysia",2006,"Middle East","Malaysia",TRUE
820,62,-0.7297159,15,"Malaysia",2007,"Middle East","Malaysia",TRUE
820,63,-0.6760195,16,"Malaysia",2008,"Middle East","Malaysia",TRUE
820,64,-0.6688796,16,"Malaysia",2009,"Middle East","Malaysia",TRUE
820,65,-0.6649656,16,"Malaysia",2010,"Middle East","Malaysia",TRUE
820,66,-0.6843076,15,"Malaysia",2011,"Middle East","Malaysia",TRUE
820,67,-0.6864279,16,"Malaysia",2012,"Middle East","Malaysia",TRUE
820,68,-0.7042697,16,"Malaysia",2013,"Middle East","Malaysia",TRUE
820,69,-0.7197626,15,"Malaysia",2014,"Middle East","Malaysia",TRUE
820,70,-0.7134279,14,"Malaysia",2015,"Middle East","Malaysia",TRUE
820,71,-0.7581481,13,"Malaysia",2016,"Middle East","Malaysia",TRUE
820,72,-0.7459748,17,"Malaysia",2017,"Middle East","Malaysia",TRUE
820,73,-0.7046033,16,"Malaysia",2018,"Middle East","Malaysia",TRUE
820,74,-0.7647953,14,"Malaysia",2019,"Middle East","Malaysia",TRUE
830,29,0.06918811,8,"Singapore",1974,"Middle East","Singapore",TRUE
830,30,-0.334714,9,"Singapore",1975,"Middle East","Singapore",TRUE
830,31,-0.141782,12,"Singapore",1976,"Middle East","Singapore",TRUE
830,32,-0.0880775,13,"Singapore",1977,"Middle East","Singapore",TRUE
830,33,0.1878442,16,"Singapore",1978,"Middle East","Singapore",TRUE
830,34,0.3396975,23,"Singapore",1979,"Middle East","Singapore",TRUE
830,35,0.1988186,21,"Singapore",1980,"Middle East","Singapore",TRUE
830,36,0.2368946,29,"Singapore",1981,"Middle East","Singapore",TRUE
830,37,0.2989932,30,"Singapore",1982,"Middle East","Singapore",TRUE
830,38,0.09991594,34,"Singapore",1983,"Middle East","Singapore",TRUE
830,39,-0.0255303,31,"Singapore",1984,"Middle East","Singapore",TRUE
830,40,-0.005440521,28,"Singapore",1985,"Middle East","Singapore",TRUE
830,41,-0.01110526,26,"Singapore",1986,"Middle East","Singapore",TRUE
830,42,0.2806008,29,"Singapore",1987,"Middle East","Singapore",TRUE
830,43,0.1944529,30,"Singapore",1988,"Middle East","Singapore",TRUE
830,44,0.09401133,29,"Singapore",1989,"Middle East","Singapore",TRUE
830,45,0.05952736,27,"Singapore",1990,"Middle East","Singapore",TRUE
830,46,-0.1655931,28,"Singapore",1991,"Middle East","Singapore",TRUE
830,47,-0.03673138,26,"Singapore",1992,"Middle East","Singapore",TRUE
830,48,-0.1735049,21,"Singapore",1993,"Middle East","Singapore",TRUE
830,49,-0.1225778,19,"Singapore",1994,"Middle East","Singapore",TRUE
830,50,-0.2056925,20,"Singapore",1995,"Middle East","Singapore",TRUE
830,51,-0.03595664,22,"Singapore",1996,"Middle East","Singapore",TRUE
830,52,0.009318852,22,"Singapore",1997,"Middle East","Singapore",TRUE
830,53,0.1155395,21,"Singapore",1998,"Middle East","Singapore",TRUE
830,54,-0.1496298,21,"Singapore",1999,"Middle East","Singapore",TRUE
830,55,-0.2158549,22,"Singapore",2000,"Middle East","Singapore",TRUE
830,56,-0.427648,22,"Singapore",2001,"Middle East","Singapore",TRUE
830,57,-0.5925312,22,"Singapore",2002,"Middle East","Singapore",TRUE
830,58,-0.6698044,19,"Singapore",2003,"Middle East","Singapore",TRUE
830,59,-0.7673079,17,"Singapore",2004,"Middle East","Singapore",TRUE
830,60,-0.7346553,15,"Singapore",2005,"Middle East","Singapore",TRUE
830,61,-0.7268835,19,"Singapore",2006,"Middle East","Singapore",TRUE
830,62,-0.7021437,15,"Singapore",2007,"Middle East","Singapore",TRUE
830,63,-0.6856135,16,"Singapore",2008,"Middle East","Singapore",TRUE
830,64,-0.6896942,16,"Singapore",2009,"Middle East","Singapore",TRUE
830,65,-0.6701896,16,"Singapore",2010,"Middle East","Singapore",TRUE
830,66,-0.6542909,15,"Singapore",2011,"Middle East","Singapore",TRUE
830,67,-0.2856941,16,"Singapore",2012,"Middle East","Singapore",TRUE
830,68,-0.5175664,16,"Singapore",2013,"Middle East","Singapore",TRUE
830,69,-0.678103,15,"Singapore",2014,"Middle East","Singapore",TRUE
830,70,-0.6911069,14,"Singapore",2015,"Middle East","Singapore",TRUE
830,71,-0.7227881,13,"Singapore",2016,"Middle East","Singapore",TRUE
830,72,-0.7458586,17,"Singapore",2017,"Middle East","Singapore",TRUE
830,73,-0.7282656,16,"Singapore",2018,"Middle East","Singapore",TRUE
830,74,-0.741541,14,"Singapore",2019,"Middle East","Singapore",TRUE
835,39,-0.4405315,33,"Brunei",1984,"Middle East","Brunei",TRUE
835,40,-0.4280014,31,"Brunei",1985,"Middle East","Brunei",TRUE
835,41,-0.4988161,29,"Brunei",1986,"Middle East","Brunei",TRUE
835,42,-0.535946,30,"Brunei",1987,"Middle East","Brunei",TRUE
835,43,-0.6306737,30,"Brunei",1988,"Middle East","Brunei",TRUE
835,44,-0.6488364,29,"Brunei",1989,"Middle East","Brunei",TRUE
835,45,-0.6917878,27,"Brunei",1990,"Middle East","Brunei",TRUE
835,46,-0.7010546,28,"Brunei",1991,"Middle East","Brunei",TRUE
835,47,-0.7836194,26,"Brunei",1992,"Middle East","Brunei",TRUE
835,48,-0.8916373,21,"Brunei",1993,"Middle East","Brunei",TRUE
835,49,-1.062569,19,"Brunei",1994,"Middle East","Brunei",TRUE
835,50,-1.154872,20,"Brunei",1995,"Middle East","Brunei",TRUE
835,51,-1.054026,22,"Brunei",1996,"Middle East","Brunei",TRUE
835,52,-1.015958,22,"Brunei",1997,"Middle East","Brunei",TRUE
835,53,-0.9455819,21,"Brunei",1998,"Middle East","Brunei",TRUE
835,54,-0.8371324,20,"Brunei",1999,"Middle East","Brunei",TRUE
835,55,-0.7561854,22,"Brunei",2000,"Middle East","Brunei",TRUE
835,56,-0.7496137,20,"Brunei",2001,"Middle East","Brunei",TRUE
835,57,-0.7720208,22,"Brunei",2002,"Middle East","Brunei",TRUE
835,58,-0.8658563,19,"Brunei",2003,"Middle East","Brunei",TRUE
835,59,-0.8335108,17,"Brunei",2004,"Middle East","Brunei",TRUE
835,60,-0.7913464,15,"Brunei",2005,"Middle East","Brunei",TRUE
835,61,-0.7470242,19,"Brunei",2006,"Middle East","Brunei",TRUE
835,62,-0.6929676,15,"Brunei",2007,"Middle East","Brunei",TRUE
835,63,-0.6985117,16,"Brunei",2008,"Middle East","Brunei",TRUE
835,64,-0.699524,16,"Brunei",2009,"Middle East","Brunei",TRUE
835,65,-0.6763373,16,"Brunei",2010,"Middle East","Brunei",TRUE
835,66,-0.6696804,15,"Brunei",2011,"Middle East","Brunei",TRUE
835,67,-0.6796245,16,"Brunei",2012,"Middle East","Brunei",TRUE
835,68,-0.7029414,16,"Brunei",2013,"Middle East","Brunei",TRUE
835,69,-0.7266026,15,"Brunei",2014,"Middle East","Brunei",TRUE
835,70,-0.7456424,14,"Brunei",2015,"Middle East","Brunei",TRUE
835,71,-0.7538817,13,"Brunei",2016,"Middle East","Brunei",TRUE
835,72,-0.7942455,17,"Brunei",2017,"Middle East","Brunei",TRUE
835,73,-0.7729728,16,"Brunei",2018,"Middle East","Brunei",TRUE
835,74,-0.7725438,14,"Brunei",2019,"Middle East","Brunei",TRUE
840,29,-1.115632,9,"Philippines",1974,"Middle East","Philippines",TRUE
840,30,-1.102208,9,"Philippines",1975,"Middle East","Philippines",TRUE
840,31,-1.129673,12,"Philippines",1976,"Middle East","Philippines",TRUE
840,32,-1.069842,12,"Philippines",1977,"Middle East","Philippines",TRUE
840,33,-0.2583567,16,"Philippines",1978,"Middle East","Philippines",TRUE
840,34,0.07790073,23,"Philippines",1979,"Middle East","Philippines",TRUE
840,35,-0.0758455,22,"Philippines",1980,"Middle East","Philippines",TRUE
840,36,-0.1486353,33,"Philippines",1981,"Middle East","Philippines",TRUE
840,37,0.08654333,34,"Philippines",1982,"Middle East","Philippines",TRUE
840,38,0.1591886,35,"Philippines",1983,"Middle East","Philippines",TRUE
840,39,-0.03348271,32,"Philippines",1984,"Middle East","Philippines",TRUE
840,40,-0.1028219,30,"Philippines",1985,"Middle East","Philippines",TRUE
840,41,-0.1539091,29,"Philippines",1986,"Middle East","Philippines",TRUE
840,42,-0.1021749,29,"Philippines",1987,"Middle East","Philippines",TRUE
840,43,-0.1441156,30,"Philippines",1988,"Middle East","Philippines",TRUE
840,44,-0.1414738,29,"Philippines",1989,"Middle East","Philippines",TRUE
840,45,-0.465506,27,"Philippines",1990,"Middle East","Philippines",TRUE
840,46,-0.6219962,27,"Philippines",1991,"Middle East","Philippines",TRUE
840,47,-0.7122382,26,"Philippines",1992,"Middle East","Philippines",TRUE
840,48,-0.9156296,21,"Philippines",1993,"Middle East","Philippines",TRUE
840,49,-1.000927,19,"Philippines",1994,"Middle East","Philippines",TRUE
840,50,-1.120516,20,"Philippines",1995,"Middle East","Philippines",TRUE
840,51,-1.090276,22,"Philippines",1996,"Middle East","Philippines",TRUE
840,52,-1.049513,22,"Philippines",1997,"Middle East","Philippines",TRUE
840,53,-0.8825508,21,"Philippines",1998,"Middle East","Philippines",TRUE
840,54,-0.8379524,21,"Philippines",1999,"Middle East","Philippines",TRUE
840,55,-0.8146067,22,"Philippines",2000,"Middle East","Philippines",TRUE
840,56,-0.7314427,22,"Philippines",2001,"Middle East","Philippines",TRUE
840,57,-0.7556676,22,"Philippines",2002,"Middle East","Philippines",TRUE
840,58,-0.728502,18,"Philippines",2003,"Middle East","Philippines",TRUE
840,59,-0.2724607,16,"Philippines",2004,"Middle East","Philippines",TRUE
840,60,-0.07154967,15,"Philippines",2005,"Middle East","Philippines",TRUE
840,61,-0.01380175,19,"Philippines",2006,"Middle East","Philippines",TRUE
840,62,0.0163557,15,"Philippines",2007,"Middle East","Philippines",TRUE
840,63,0.04371476,16,"Philippines",2008,"Middle East","Philippines",TRUE
840,64,0.01733114,16,"Philippines",2009,"Middle East","Philippines",TRUE
840,65,0.04638005,16,"Philippines",2010,"Middle East","Philippines",TRUE
840,66,0.02372437,15,"Philippines",2011,"Middle East","Philippines",TRUE
840,67,-0.06609457,16,"Philippines",2012,"Middle East","Philippines",TRUE
840,68,-0.05377955,15,"Philippines",2013,"Middle East","Philippines",TRUE
840,69,-0.1425078,14,"Philippines",2014,"Middle East","Philippines",TRUE
840,70,-0.1503485,14,"Philippines",2015,"Middle East","Philippines",TRUE
840,71,-0.1500555,13,"Philippines",2016,"Middle East","Philippines",TRUE
840,72,-0.06069535,17,"Philippines",2017,"Middle East","Philippines",TRUE
840,73,-0.1578075,16,"Philippines",2018,"Middle East","Philippines",TRUE
840,74,-0.1933849,14,"Philippines",2019,"Middle East","Philippines",TRUE
850,29,-1.015091,9,"Indonesia",1974,"Middle East","Indonesia",TRUE
850,30,-1.046859,9,"Indonesia",1975,"Middle East","Indonesia",TRUE
850,31,-1.104394,12,"Indonesia",1976,"Middle East","Indonesia",TRUE
850,32,-1.052491,13,"Indonesia",1977,"Middle East","Indonesia",TRUE
850,33,-0.9709421,16,"Indonesia",1978,"Middle East","Indonesia",TRUE
850,34,-0.6438833,23,"Indonesia",1979,"Middle East","Indonesia",TRUE
850,35,-0.5884729,22,"Indonesia",1980,"Middle East","Indonesia",TRUE
850,36,-0.6322396,33,"Indonesia",1981,"Middle East","Indonesia",TRUE
850,37,-0.5776694,34,"Indonesia",1982,"Middle East","Indonesia",TRUE
850,38,-0.5433151,36,"Indonesia",1983,"Middle East","Indonesia",TRUE
850,39,-0.475841,33,"Indonesia",1984,"Middle East","Indonesia",TRUE
850,40,-0.4669678,31,"Indonesia",1985,"Middle East","Indonesia",TRUE
850,41,-0.4970795,28,"Indonesia",1986,"Middle East","Indonesia",TRUE
850,42,-0.5522541,30,"Indonesia",1987,"Middle East","Indonesia",TRUE
850,43,-0.5808622,30,"Indonesia",1988,"Middle East","Indonesia",TRUE
850,44,-0.6353736,29,"Indonesia",1989,"Middle East","Indonesia",TRUE
850,45,-0.6478873,27,"Indonesia",1990,"Middle East","Indonesia",TRUE
850,46,-0.656838,28,"Indonesia",1991,"Middle East","Indonesia",TRUE
850,47,-0.7477251,26,"Indonesia",1992,"Middle East","Indonesia",TRUE
850,48,-0.9053034,21,"Indonesia",1993,"Middle East","Indonesia",TRUE
850,49,-1.025778,19,"Indonesia",1994,"Middle East","Indonesia",TRUE
850,50,-1.14815,20,"Indonesia",1995,"Middle East","Indonesia",TRUE
850,51,-1.054217,22,"Indonesia",1996,"Middle East","Indonesia",TRUE
850,52,-1.0602,22,"Indonesia",1997,"Middle East","Indonesia",TRUE
850,53,-0.9615781,21,"Indonesia",1998,"Middle East","Indonesia",TRUE
850,54,-0.8621835,21,"Indonesia",1999,"Middle East","Indonesia",TRUE
850,55,-0.8232023,22,"Indonesia",2000,"Middle East","Indonesia",TRUE
850,56,-0.8038731,22,"Indonesia",2001,"Middle East","Indonesia",TRUE
850,57,-0.7632841,22,"Indonesia",2002,"Middle East","Indonesia",TRUE
850,58,-0.741801,19,"Indonesia",2003,"Middle East","Indonesia",TRUE
850,59,-0.7834607,17,"Indonesia",2004,"Middle East","Indonesia",TRUE
850,60,-0.8023726,15,"Indonesia",2005,"Middle East","Indonesia",TRUE
850,61,-0.7125898,19,"Indonesia",2006,"Middle East","Indonesia",TRUE
850,62,-0.6547271,15,"Indonesia",2007,"Middle East","Indonesia",TRUE
850,63,-0.6474472,16,"Indonesia",2008,"Middle East","Indonesia",TRUE
850,64,-0.6506821,16,"Indonesia",2009,"Middle East","Indonesia",TRUE
850,65,-0.6731183,16,"Indonesia",2010,"Middle East","Indonesia",TRUE
850,66,-0.6875546,15,"Indonesia",2011,"Middle East","Indonesia",TRUE
850,67,-0.6927601,16,"Indonesia",2012,"Middle East","Indonesia",TRUE
850,68,-0.7256581,16,"Indonesia",2013,"Middle East","Indonesia",TRUE
850,69,-0.7500713,15,"Indonesia",2014,"Middle East","Indonesia",TRUE
850,70,-0.7865731,14,"Indonesia",2015,"Middle East","Indonesia",TRUE
850,71,-0.7810908,13,"Indonesia",2016,"Middle East","Indonesia",TRUE
850,72,-0.8110538,17,"Indonesia",2017,"Middle East","Indonesia",TRUE
850,73,-0.7999536,16,"Indonesia",2018,"Middle East","Indonesia",TRUE
850,74,-0.788455,14,"Indonesia",2019,"Middle East","Indonesia",TRUE
2,38,2.504208,8,"United States",1983,"Important Votes","United States",FALSE
2,39,2.440089,8,"United States",1984,"Important Votes","United States",FALSE
2,40,2.309937,9,"United States",1985,"Important Votes","United States",FALSE
2,41,2.171326,10,"United States",1986,"Important Votes","United States",FALSE
2,42,2.451228,9,"United States",1987,"Important Votes","United States",FALSE
2,43,3.02045,6,"United States",1988,"Important Votes","United States",FALSE
2,44,3.392913,14,"United States",1989,"Important Votes","United States",FALSE
2,45,3.325712,8,"United States",1990,"Important Votes","United States",FALSE
2,46,3.262035,10,"United States",1991,"Important Votes","United States",FALSE
2,47,3.345111,16,"United States",1992,"Important Votes","United States",FALSE
2,48,3.279363,13,"United States",1993,"Important Votes","United States",FALSE
2,49,3.459286,15,"United States",1994,"Important Votes","United States",FALSE
2,50,2.992701,28,"United States",1995,"Important Votes","United States",FALSE
2,51,2.978976,11,"United States",1996,"Important Votes","United States",FALSE
2,52,3.019311,11,"United States",1997,"Important Votes","United States",FALSE
2,53,3.09124,10,"United States",1998,"Important Votes","United States",FALSE
2,54,3.466065,13,"United States",1999,"Important Votes","United States",FALSE
2,55,3.372021,10,"United States",2000,"Important Votes","United States",FALSE
2,56,3.188321,10,"United States",2001,"Important Votes","United States",FALSE
2,57,2.992859,13,"United States",2002,"Important Votes","United States",FALSE
2,58,2.859733,13,"United States",2003,"Important Votes","United States",FALSE
2,59,2.62523,8,"United States",2004,"Important Votes","United States",FALSE
2,60,2.523164,10,"United States",2005,"Important Votes","United States",FALSE
2,61,2.367331,12,"United States",2006,"Important Votes","United States",FALSE
2,62,2.271071,12,"United States",2007,"Important Votes","United States",FALSE
2,63,2.144936,12,"United States",2008,"Important Votes","United States",FALSE
2,64,2.134013,12,"United States",2009,"Important Votes","United States",FALSE
2,65,1.93649,13,"United States",2010,"Important Votes","United States",FALSE
2,66,2.196673,10,"United States",2011,"Important Votes","United States",FALSE
2,67,2.368743,8,"United States",2012,"Important Votes","United States",FALSE
2,68,2.4546,11,"United States",2013,"Important Votes","United States",FALSE
2,69,2.363717,13,"United States",2014,"Important Votes","United States",FALSE
2,70,2.429806,13,"United States",2015,"Important Votes","United States",FALSE
2,71,2.25332,13,"United States",2016,"Important Votes","United States",FALSE
2,72,2.51722,17,"United States",2017,"Important Votes","United States",FALSE
2,73,2.667015,16,"United States",2018,"Important Votes","United States",FALSE
710,38,0.01135141,8,"China",1983,"Important Votes","China",FALSE
710,39,-0.03546739,8,"China",1984,"Important Votes","China",FALSE
710,40,0.07718604,8,"China",1985,"Important Votes","China",FALSE
710,41,0.002417654,10,"China",1986,"Important Votes","China",FALSE
710,42,0.1640001,8,"China",1987,"Important Votes","China",FALSE
710,43,0.1968561,5,"China",1988,"Important Votes","China",FALSE
710,44,0.5495436,13,"China",1989,"Important Votes","China",FALSE
710,45,0.06364692,8,"China",1990,"Important Votes","China",FALSE
710,46,-0.4795161,7,"China",1991,"Important Votes","China",FALSE
710,47,-1.388691,15,"China",1992,"Important Votes","China",FALSE
710,48,-1.825468,13,"China",1993,"Important Votes","China",FALSE
710,49,-2.140734,14,"China",1994,"Important Votes","China",FALSE
710,50,-1.668094,28,"China",1995,"Important Votes","China",FALSE
710,51,-1.674213,11,"China",1996,"Important Votes","China",FALSE
710,52,-1.808112,11,"China",1997,"Important Votes","China",FALSE
710,53,-1.503338,10,"China",1998,"Important Votes","China",FALSE
710,54,-1.270411,13,"China",1999,"Important Votes","China",FALSE
710,55,-1.105585,10,"China",2000,"Important Votes","China",FALSE
710,56,-1.156745,10,"China",2001,"Important Votes","China",FALSE
